Alkara,Kulashar,Kulashar,160,1,45.0,NaN
Alkara,Kulashar,Kulashar,555,2,45.0,0.0
Alkara,Kunja Sreepur,Kunja Sreepur,40,5,60.0,41.68333000133266
Alkara,Kunja Sreepur,Kunja Sreepur,45,15,51.0,7.606388292556649
Alkara,Kunja Sreepur,Kunja Sreepur,50,9,55.0,30.4138126514911
Alkara,Kunja Sreepur,Kunja Sreepur,55,22,53.86363636363637,7.548544196102949
Alkara,Kunja Sreepur,Kunja Sreepur,60,38,55.0,18.380365552345193
Alkara,Kunja Sreepur,Kunja Sreepur,65,4,52.5,8.660254037844387
Alkara,Kunja Sreepur,Kunja Sreepur,70,9,57.22222222222222,26.233460397828654
Alkara,Kunja Sreepur,Kunja Sreepur,75,9,48.333333333333336,6.614378277661476
Alkara,Kunja Sreepur,Kunja Sreepur,80,30,55.833333333333336,14.976034494999077
Alkara,Kunja Sreepur,Kunja Sreepur,85,11,56.36363636363637,23.779288161224365
Alkara,Kunja Sreepur,Kunja Sreepur,90,17,51.1764705882353,7.609494842938385
Alkara,Kunja Sreepur,Kunja Sreepur,95,8,60.625,27.049887773730756
Alkara,Kunja Sreepur,Kunja Sreepur,100,17,58.8235294117647,25.831752007262416
Alkara,Kunja Sreepur,Kunja Sreepur,105,2,45.0,0.0
Alkara,Kunja Sreepur,Kunja Sreepur,120,2,45.0,0.0
Alkara,Kunja Sreepur,Kunja Sreepur,130,1,60.0,NaN
Alkara,Kunja Sreepur,Kunja Sreepur,140,1,45.0,NaN
Alkara,Kunja Sreepur,Kunja Sreepur,700,1,45.0,NaN
Alkara,Latimi,Latimi,30,24,56.666666666666664,19.541854005467716
Alkara,Latimi,Latimi,45,25,57.6,26.105554964413233
Alkara,Latimi,Latimi,50,27,56.851851851851855,17.049032690141566
Alkara,Latimi,Latimi,55,7,53.57142857142857,17.008401285415225
Alkara,Latimi,Latimi,60,35,61.142857142857146,28.72500740504984
Alkara,Latimi,Latimi,65,14,54.642857142857146,12.628460792116433
Alkara,Latimi,Latimi,70,18,53.333333333333336,11.75735064194511
Alkara,Latimi,Latimi,75,14,50.357142857142854,7.458677371482704
Alkara,Latimi,Latimi,80,7,56.42857142857143,30.237157840738178
Alkara,Latimi,Latimi,85,3,50.0,8.660254037844387
Alkara,Latimi,Latimi,90,11,45.0,0.0
Alkara,Latimi,Latimi,95,4,45.0,0.0
Alkara,Latimi,Latimi,100,4,45.0,0.0
Alkara,Latimi,Latimi,105,1,45.0,NaN
Alkara,Latimi,Latimi,110,5,45.0,0.0
Alkara,Latimi,Latimi,120,3,45.0,0.0
Alkara,Latimi,Latimi,130,7,45.0,0.0
Alkara,Latimi,Latimi,135,1,45.0,NaN
Alkara,Latimi,Latimi,140,2,45.0,0.0
Alkara,Latimi,Latimi,160,1,45.0,NaN
Alkara,Latimi,Latimi,165,1,45.0,NaN
Alkara,Narayankuri,Naraynkuri,40,3,50.0,8.660254037844387
Alkara,Narayankuri,Naraynkuri,45,8,56.25,6.943650748294136
Alkara,Narayankuri,Naraynkuri,50,10,51.0,7.745966692414834
Alkara,Narayankuri,Naraynkuri,55,6,52.5,8.215838362577491
Alkara,Narayankuri,Naraynkuri,60,28,55.17857142857143,7.133922984085062
Alkara,Narayankuri,Naraynkuri,65,16,56.25,6.708203932499369
Alkara,Narayankuri,Naraynkuri,70,24,53.125,7.634660665560773
Alkara,Narayankuri,Naraynkuri,75,13,50.76923076923077,7.595545253127499
Alkara,Narayankuri,Naraynkuri,80,14,52.5,7.783117824941563
Alkara,Narayankuri,Naraynkuri,85,4,48.75,7.5
Alkara,Narayankuri,Naraynkuri,90,16,50.625,7.5
Alkara,Narayankuri,Naraynkuri,100,2,52.5,10.606601717798213
